split,class,source,path
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_ACM-109_Top_jpg.rf.0e7549c0b889b0d569b568c68c7a6817_36.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_28f_cc_11_png.rf.ccc8f3bf3c3396ac081ec59f235f8f07_37.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb68rec1_jpg.rf.d195bddb083de30034d895f8079de046_38.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb_2f_cc_8_png.rf.5ac20ad260f074a3e793bd362e51df9d_39.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_HackRF_JPG_jpg.rf.23da34ce7d885a831bd7cbb35e213233_40.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb40rec1_jpg.rf.e467beaeffd5d3b36b24aedf87a19d09_41.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_XLVDSproSupply_Top1_jpg.rf.6c3a3e8ae56afea38f349bc44850f8cd_42.jpg
val,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/val/pcba/roboflow_pcba_pcb29rec1_jpg.rf.15526c43092393ac14282e4b37445c80_43.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb68rec1_jpg.rf.487874e0b63ac0187380c69977f7a711_0.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb131rec1_jpg.rf.6fdc72e4080868861f53c031319701f0_1.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb45rec1_jpg.rf.b26cc26189f235bb375c30956eedb69c_2.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb17rec1_jpg.rf.47fc7778551c21ace4befe008e365021_3.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_ML450_Bottom2_jpg.rf.63a487aa0f61727983749e1aa8043206_4.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_RPI3B_Top_jpg.rf.e8eb80f20386cfae4bd2ef215c342fe4_5.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_Spartan6_Bottom_jpg.rf.19a7bb48c03ac406f296d1ac3608b127_6.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb110rec1_jpg.rf.2e5ddae69fa5b1cbfb13741e6aa2658b_7.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_ACM-109_Bottom_jpg.rf.ecbbaaba61a4a47c6ccaf265e08d026e_8.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb151rec1_jpg.rf.9edb4f51e22632d8641f468aec091a62_9.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb59rec1_jpg.rf.426e3870570f7c94f582966945e25e48_10.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb3rec1_jpg.rf.4aa161153e774b551eebeced46908200_11.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb66rec1_jpg.rf.ea99df37ddfa4117db6320d9b1861741_12.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb162rec1_jpg.rf.26c5c1cfd611787ee756c8f720f0cee6_13.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb98rec1_jpg.rf.ccede9f4afb142454c0c9acf9d1684ad_14.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb83rec1_jpg.rf.e2011ee74c819bcc0cc82b62cb0b2ef3_15.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb52rec1_jpg.rf.1a876107f0106b94bbac44f7f2262434_16.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb92rec1_jpg.rf.3ae73b65ce2ac7c14920256c373640d4_17.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_SystemAce_Bottom_jpg.rf.8afca20710df25e7508b4f5c49c3856d_18.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_ML365_Bottom_jpg.rf.ad597268136cc0256410a0665f166713_19.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_ArduinoMega_Bottom_jpg.rf.d0481dacdb2c1b2b30e751bb1bc96355_20.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb149rec1_jpg.rf.c9ea4c59b10a37d90ca51f0e84c2eda7_21.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb154rec1_jpg.rf.87f5f94d30076b29aa59028ad216cb09_22.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb126rec1_jpg.rf.339f4e921bb623d35475bd78d5acda71_23.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_Spartan6_Bottom_jpg.rf.5cb741987b2ceb5a260aa7c26de4d79e_24.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb_25f_cc_11_png.rf.d5070eca808cdf1284fd6bd801aefd65_25.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb120rec1_jpg.rf.c06bbe4ca5b47940b271e1437adca404_26.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_Spartan6Redux_Top_jpg.rf.20be3a419189b0c8d7f47491c65e610b_27.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb120rec1_jpg.rf.f38a062f6fb5be9aab695b660de22ef2_28.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb149rec1_jpg.rf.ba833debcb56588f58648176117c3abc_29.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb145rec1_jpg.rf.6263af5339c6693bc6fccacce731aa8c_30.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb99rec1_jpg.rf.53ba0b3c8ecf977b90885e6355baf3ec_31.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb133rec1_jpg.rf.8b1b712666053a02e53733001eec320c_32.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb7rec1_jpg.rf.aca1300f8c5ff3d8e3e49cf96fe630c7_33.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb137rec1_jpg.rf.d80a8711cc1ce5bc9e5d58327116ab78_34.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb128rec1_jpg.rf.dfe631dd60b27f6e99695afa01e3bb56_35.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb17rec1_jpg.rf.d688a18ef997ad0eb9a8b7029fed7235_36.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb19rec1_jpg.rf.face57ecdc7287e4380724668ccc81c2_37.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb123rec1_jpg.rf.465311a25f368a89cb35186225c1d876_38.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb109rec1_jpg.rf.0c29e354a89c81b8893fe73fc0bcc141_39.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb147rec1_jpg.rf.6259d9f48374b8cfe04951535fe084f9_40.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb_14b_cc_11_png.rf.424b422a6ff38752bb02b520baae8011_41.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_Spartan3_jpg.rf.6e94c8d1fccce71602d3d9c31dce8474_42.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb69rec1_jpg.rf.5383d4d6300f1200ba71b4ff53946c90_43.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_pcb71rec1_jpg.rf.1be2dbb25d576086e2a1f5723f9b39ae_44.jpg
test,pcba,roboflow_pcba,/home/vector/Documents/abdullah_workspace/PCB_Defect_Dectection/pcb_vs_pcba_dataset/test/pcba/roboflow_pcba_ML450_Top2_jpg.rf.cffa652d9c6c79398136827117114449_45.jpg
